sensor_id,timestamp,Heat,Noise
01,2024-10-02 19:12:00,48.6,70.2
01,2024-10-02 19:13:00,48.73,71.21
01,2024-10-02 19:14:00,50.77,67.07
01,2024-10-02 19:15:00,49.78,68.49
01,2024-10-02 19:16:00,48.42,67.85
01,2024-10-02 19:17:00,49.5,63.97
01,2024-10-02 19:18:00,46.5,66.2
01,2024-10-02 19:19:00,48.6,66.86
01,2024-10-02 19:20:00,50.68,69.82
01,2024-10-02 19:21:00,47.6,65.18
01,2024-10-02 19:22:00,46.61,62.03
01,2024-10-02 19:23:00,46.86,65.06
01,2024-10-02 19:24:00,46.16,64.87
01,2024-10-02 19:25:00,46.58,63.11
01,2024-10-02 19:26:00,47.16,68.33
01,2024-10-02 19:27:00,45.56,68.5
01,2024-10-02 19:28:00,47.65,57.66
01,2024-10-02 19:29:00,48.94,68.92
01,2024-10-02 19:30:00,46.19,65.93
01,2024-10-02 19:31:00,49.79,65.28
01,2024-10-02 19:32:00,48.23,66.4
01,2024-10-02 19:33:00,48.97,59.6
01,2024-10-02 19:34:00,46.4,63.34
01,2024-10-02 19:35:00,48.63,66.76
01,2024-10-02 19:36:00,45.67,66.27
01,2024-10-02 19:37:00,48.6,63.57
01,2024-10-02 19:38:00,47.48,64.69
01,2024-10-02 19:39:00,48.02,64.88
01,2024-10-02 19:40:00,45.38,65.6
01,2024-10-02 19:41:00,45.77,70.88
01,2024-10-02 19:42:00,47.97,59.79
01,2024-10-02 19:43:00,45.61,61.7
01,2024-10-02 19:44:00,47.69,64.19
01,2024-10-02 19:45:00,44.9,65.52
01,2024-10-02 19:46:00,48.19,64.2
01,2024-10-02 19:47:00,45.03,61.11
01,2024-10-02 19:48:00,47.67,65.41
01,2024-10-02 19:49:00,47.74,64.89
01,2024-10-02 19:50:00,45.72,64.58
01,2024-10-02 19:51:00,47.6,62.09
01,2024-10-02 19:52:00,47.08,65.18
01,2024-10-02 19:53:00,45.84,67.26
01,2024-10-02 19:54:00,45.1,66.17
01,2024-10-02 19:55:00,43.63,60.19
01,2024-10-02 19:56:00,47.06,60.67
01,2024-10-02 19:57:00,44.15,65.74
01,2024-10-02 19:58:00,46.6,61.65
01,2024-10-02 19:59:00,46.03,59.69
01,2024-10-02 20:00:00,47.41,61.61
01,2024-10-02 20:01:00,45.9,61.26
01,2024-10-02 20:02:00,45.82,62.46
01,2024-10-02 20:03:00,47.38,62.66
01,2024-10-02 20:04:00,46.75,57.85
01,2024-10-02 20:05:00,46.68,63.84
01,2024-10-02 20:06:00,46.88,64.53
01,2024-10-02 20:07:00,43.83,63.49
01,2024-10-02 20:08:00,47.24,64.7
01,2024-10-02 20:09:00,46.99,64.57
01,2024-10-02 20:10:00,44.51,59.21
01,2024-10-02 20:11:00,45.63,62.83
01,2024-10-02 20:12:00,45.9,63.81
01,2024-10-02 20:13:00,45.73,63.74
01,2024-10-02 20:14:00,46.4,67.02
01,2024-10-02 20:15:00,48.01,63.97
01,2024-10-02 20:16:00,47.45,62.92
01,2024-10-02 20:17:00,43.82,65.26
01,2024-10-02 20:18:00,46.69,65.37
01,2024-10-02 20:19:00,47.72,62.8
01,2024-10-02 20:20:00,46.27,66.52
01,2024-10-02 20:21:00,47.3,63.08
01,2024-10-02 20:22:00,48.65,60.97
01,2024-10-02 20:23:00,47.13,65.26
01,2024-10-02 20:24:00,45.94,60.31
01,2024-10-02 20:25:00,47.1,66.76
01,2024-10-02 20:26:00,45.72,60.95
01,2024-10-02 20:27:00,45.5,59.36
01,2024-10-02 20:28:00,44.91,60.01
01,2024-10-02 20:29:00,47.75,64.61
01,2024-10-02 20:30:00,44.14,60.3
01,2024-10-02 20:31:00,47.64,59.91
01,2024-10-02 20:32:00,46.06,61.1
01,2024-10-02 20:33:00,43.18,54.2
01,2024-10-02 20:34:00,45.8,65.89
01,2024-10-02 20:35:00,42.07,57.75
01,2024-10-02 20:36:00,46.12,65.49
01,2024-10-02 20:37:00,46.48,65.56
01,2024-10-02 20:38:00,44.24,63.79
01,2024-10-02 20:39:00,45.28,62.07
01,2024-10-02 20:40:00,48.0,61.71
01,2024-10-02 20:41:00,44.28,66.82
01,2024-10-02 20:42:00,43.42,68.76
01,2024-10-02 20:43:00,47.2,56.05
01,2024-10-02 20:44:00,47.89,64.04
01,2024-10-02 20:45:00,44.93,60.96
01,2024-10-02 20:46:00,46.41,68.39
01,2024-10-02 20:47:00,46.88,62.59
01,2024-10-02 20:48:00,43.72,59.62
01,2024-10-02 20:49:00,44.08,59.15
01,2024-10-02 20:50:00,46.63,61.53
01,2024-10-02 20:51:00,47.28,55.26
01,2024-10-02 20:52:00,45.57,58.2
01,2024-10-02 20:53:00,43.38,57.3
01,2024-10-02 20:54:00,47.65,53.7
01,2024-10-02 20:55:00,43.85,63.52
01,2024-10-02 20:56:00,44.11,63.76
01,2024-10-02 20:57:00,45.1,64.28
01,2024-10-02 20:58:00,46.9,58.32
01,2024-10-02 20:59:00,45.82,62.92
01,2024-10-02 21:00:00,45.14,61.41
01,2024-10-02 21:01:00,45.18,58.34
01,2024-10-02 21:02:00,44.53,60.23
01,2024-10-02 21:03:00,45.27,57.4
01,2024-10-02 21:04:00,40.62,56.11
01,2024-10-02 21:05:00,43.94,58.82
01,2024-10-02 21:06:00,44.72,59.49
01,2024-10-02 21:07:00,42.61,63.84
01,2024-10-02 21:08:00,44.89,59.21
01,2024-10-02 21:09:00,43.98,64.33
01,2024-10-02 21:10:00,46.9,64.7
01,2024-10-02 21:11:00,46.6,61.77
01,2024-10-02 21:12:00,43.52,59.88
01,2024-10-02 21:13:00,43.97,58.19
01,2024-10-02 21:14:00,44.06,58.56
01,2024-10-02 21:15:00,43.47,63.22
01,2024-10-02 21:16:00,44.42,63.66
01,2024-10-02 21:17:00,42.97,60.13
01,2024-10-02 21:18:00,42.39,61.61
01,2024-10-02 21:19:00,44.99,56.58
01,2024-10-02 21:20:00,44.98,59.43
01,2024-10-02 21:21:00,42.81,62.21
01,2024-10-02 21:22:00,45.34,59.09
01,2024-10-02 21:23:00,43.03,57.34
01,2024-10-02 21:24:00,44.33,58.31
01,2024-10-02 21:25:00,45.16,56.63
01,2024-10-02 21:26:00,43.86,57.82
01,2024-10-02 21:27:00,44.57,63.37
01,2024-10-02 21:28:00,43.1,65.2
01,2024-10-02 21:29:00,43.56,66.0
01,2024-10-02 21:30:00,43.52,60.3
01,2024-10-02 21:31:00,42.69,60.52
01,2024-10-02 21:32:00,43.53,63.16
01,2024-10-02 21:33:00,41.45,57.07
01,2024-10-02 21:34:00,43.02,58.43
01,2024-10-02 21:35:00,43.31,58.76
01,2024-10-02 21:36:00,43.33,64.91
01,2024-10-02 21:37:00,43.34,59.31
01,2024-10-02 21:38:00,43.59,64.4
01,2024-10-02 21:39:00,44.38,58.67
01,2024-10-02 21:40:00,44.96,57.57
01,2024-10-02 21:41:00,42.65,65.83
01,2024-10-02 21:42:00,41.8,61.29
01,2024-10-02 21:43:00,42.03,58.61
01,2024-10-02 21:44:00,42.84,55.55
01,2024-10-02 21:45:00,43.03,58.92
01,2024-10-02 21:46:00,42.39,66.16
01,2024-10-02 21:47:00,41.58,59.54
01,2024-10-02 21:48:00,42.83,53.03
01,2024-10-02 21:49:00,43.77,59.37
01,2024-10-02 21:50:00,44.37,62.99
01,2024-10-02 21:51:00,42.63,59.75
01,2024-10-02 21:52:00,42.83,62.25
01,2024-10-02 21:53:00,42.04,61.78
01,2024-10-02 21:54:00,43.37,59.77
01,2024-10-02 21:55:00,42.13,58.26
01,2024-10-02 21:56:00,44.25,58.9
01,2024-10-02 21:57:00,40.7,59.07
01,2024-10-02 21:58:00,42.82,55.72
01,2024-10-02 21:59:00,43.8,61.9
01,2024-10-02 22:00:00,43.61,58.39
01,2024-10-02 22:01:00,47.36,63.79
01,2024-10-02 22:02:00,43.83,64.3
01,2024-10-02 22:03:00,41.79,59.17
01,2024-10-02 22:04:00,43.14,60.3
01,2024-10-02 22:05:00,40.61,58.78
01,2024-10-02 22:06:00,43.14,55.76
01,2024-10-02 22:07:00,42.0,58.62
01,2024-10-02 22:08:00,44.61,60.35
01,2024-10-02 22:09:00,42.4,62.0
01,2024-10-02 22:10:00,43.04,65.75
01,2024-10-02 22:11:00,42.25,58.45
01,2024-10-02 22:12:00,45.8,57.7
01,2024-10-02 22:13:00,42.7,62.96
01,2024-10-02 22:14:00,45.92,52.03
01,2024-10-02 22:15:00,44.38,57.27
01,2024-10-02 22:16:00,43.87,63.62
01,2024-10-02 22:17:00,43.69,57.39
01,2024-10-02 22:18:00,43.72,58.61
01,2024-10-02 22:19:00,40.23,60.19
01,2024-10-02 22:20:00,42.69,62.24
01,2024-10-02 22:21:00,44.37,60.06
01,2024-10-02 22:22:00,43.02,60.01
01,2024-10-02 22:23:00,40.98,59.13
01,2024-10-02 22:24:00,43.0,59.32
01,2024-10-02 22:25:00,45.63,57.63
01,2024-10-02 22:26:00,44.93,57.03
01,2024-10-02 22:27:00,42.96,63.9
01,2024-10-02 22:28:00,44.47,58.11
01,2024-10-02 22:29:00,42.49,59.47
01,2024-10-02 22:30:00,40.48,62.98
01,2024-10-02 22:31:00,41.64,53.88
01,2024-10-02 22:32:00,45.36,55.57
01,2024-10-02 22:33:00,42.6,59.96
01,2024-10-02 22:34:00,42.64,60.05
01,2024-10-02 22:35:00,42.55,55.34
01,2024-10-02 22:36:00,45.85,54.5
01,2024-10-02 22:37:00,45.43,55.53
01,2024-10-02 22:38:00,46.31,60.89
01,2024-10-02 22:39:00,42.74,62.34
01,2024-10-02 22:40:00,43.42,60.55
01,2024-10-02 22:41:00,40.7,54.55
01,2024-10-02 22:42:00,45.18,56.14
01,2024-10-02 22:43:00,41.21,59.34
01,2024-10-02 22:44:00,43.29,59.93
01,2024-10-02 22:45:00,41.31,58.19
01,2024-10-02 22:46:00,42.07,58.83
01,2024-10-02 22:47:00,41.69,60.82
01,2024-10-02 22:48:00,42.04,65.97
01,2024-10-02 22:49:00,42.14,63.0
01,2024-10-02 22:50:00,42.12,58.82
01,2024-10-02 22:51:00,44.19,59.39
01,2024-10-02 22:52:00,41.28,59.56
01,2024-10-02 22:53:00,43.27,58.17
01,2024-10-02 22:54:00,44.76,63.7
01,2024-10-02 22:55:00,42.16,63.61
01,2024-10-02 22:56:00,41.86,60.53
01,2024-10-02 22:57:00,42.59,64.4
01,2024-10-02 22:58:00,44.7,58.2
01,2024-10-02 22:59:00,43.22,61.38
01,2024-10-02 23:00:00,42.14,63.6
01,2024-10-02 23:01:00,43.66,61.65
01,2024-10-02 23:02:00,41.28,64.81
01,2024-10-02 23:03:00,43.95,61.4
01,2024-10-02 23:04:00,43.55,59.29
01,2024-10-02 23:05:00,42.47,56.46
01,2024-10-02 23:06:00,41.68,58.47
01,2024-10-02 23:07:00,41.61,62.38
01,2024-10-02 23:08:00,43.74,62.84
01,2024-10-02 23:09:00,44.78,53.74
01,2024-10-02 23:10:00,41.99,58.12
01,2024-10-02 23:11:00,43.63,61.17
01,2024-10-02 23:12:00,39.82,60.34
01,2024-10-02 23:13:00,42.07,57.46
01,2024-10-02 23:14:00,42.91,64.3
01,2024-10-02 23:15:00,41.59,62.44
01,2024-10-02 23:16:00,41.56,66.33
01,2024-10-02 23:17:00,41.96,58.69
01,2024-10-02 23:18:00,43.41,55.04
01,2024-10-02 23:19:00,42.69,60.16
01,2024-10-02 23:20:00,39.62,65.77
01,2024-10-02 23:21:00,39.8,60.3
01,2024-10-02 23:22:00,42.08,61.53
01,2024-10-02 23:23:00,43.68,61.17
01,2024-10-02 23:24:00,38.88,55.78
01,2024-10-02 23:25:00,42.25,56.85
01,2024-10-02 23:26:00,42.22,58.02
01,2024-10-02 23:27:00,45.1,58.88
01,2024-10-02 23:28:00,42.44,62.66
01,2024-10-02 23:29:00,43.6,57.39
01,2024-10-02 23:30:00,43.24,52.34
01,2024-10-02 23:31:00,39.84,57.09
01,2024-10-02 23:32:00,44.2,58.31
01,2024-10-02 23:33:00,43.38,63.71
01,2024-10-02 23:34:00,43.82,57.23
01,2024-10-02 23:35:00,48.96,49.73
01,2024-10-02 23:36:00,39.95,56.82
01,2024-10-02 23:37:00,45.67,59.71
01,2024-10-02 23:38:00,42.66,52.64
01,2024-10-02 23:39:00,43.53,61.41
01,2024-10-02 23:40:00,43.04,61.03
01,2024-10-02 23:41:00,42.48,59.71
01,2024-10-02 23:42:00,42.27,61.16
01,2024-10-02 23:43:00,43.63,58.26
01,2024-10-02 23:44:00,40.87,57.67
01,2024-10-02 23:45:00,44.28,57.77
01,2024-10-02 23:46:00,42.54,58.68
01,2024-10-02 23:47:00,41.48,65.69
01,2024-10-02 23:48:00,42.51,57.38
01,2024-10-02 23:49:00,45.09,61.93
01,2024-10-02 23:50:00,42.41,56.73
01,2024-10-02 23:51:00,43.76,59.58
01,2024-10-02 23:52:00,42.14,59.42
01,2024-10-02 23:53:00,44.38,49.45
01,2024-10-02 23:54:00,44.29,59.99
01,2024-10-02 23:55:00,46.04,57.51
01,2024-10-02 23:56:00,43.02,54.41
01,2024-10-02 23:57:00,44.3,60.31
01,2024-10-02 23:58:00,43.45,62.84
01,2024-10-02 23:59:00,45.26,59.68
01,2024-10-03 00:00:00,41.99,62.73
01,2024-10-03 00:01:00,44.19,66.06
01,2024-10-03 00:02:00,42.8,59.49
01,2024-10-03 00:03:00,43.01,60.32
01,2024-10-03 00:04:00,43.26,60.6
01,2024-10-03 00:05:00,43.51,62.15
01,2024-10-03 00:06:00,42.97,57.49
01,2024-10-03 00:07:00,43.48,62.8
01,2024-10-03 00:08:00,45.54,62.84
01,2024-10-03 00:09:00,44.67,60.66
01,2024-10-03 00:10:00,44.51,64.12
01,2024-10-03 00:11:00,42.54,62.84
01,2024-10-03 00:12:00,41.91,56.4
01,2024-10-03 00:13:00,44.69,59.75
01,2024-10-03 00:14:00,44.59,62.15
01,2024-10-03 00:15:00,45.5,62.85
01,2024-10-03 00:16:00,42.4,51.98
01,2024-10-03 00:17:00,42.98,59.33
01,2024-10-03 00:18:00,40.88,63.38
01,2024-10-03 00:19:00,42.77,62.76
01,2024-10-03 00:20:00,44.87,55.09
01,2024-10-03 00:21:00,42.69,56.89
01,2024-10-03 00:22:00,44.37,60.9
01,2024-10-03 00:23:00,43.14,59.33
01,2024-10-03 00:24:00,43.93,58.98
01,2024-10-03 00:25:00,41.74,59.8
01,2024-10-03 00:26:00,43.61,58.96
01,2024-10-03 00:27:00,39.01,58.68
01,2024-10-03 00:28:00,43.24,61.46
01,2024-10-03 00:29:00,41.09,62.07
01,2024-10-03 00:30:00,45.37,59.93
01,2024-10-03 00:31:00,44.75,63.6
01,2024-10-03 00:32:00,44.3,57.96
01,2024-10-03 00:33:00,45.9,59.94
01,2024-10-03 00:34:00,42.22,59.1
01,2024-10-03 00:35:00,46.28,55.31
01,2024-10-03 00:36:00,45.08,61.4
01,2024-10-03 00:37:00,43.35,63.16
01,2024-10-03 00:38:00,45.43,62.25
01,2024-10-03 00:39:00,42.09,60.51
01,2024-10-03 00:40:00,42.53,55.15
01,2024-10-03 00:41:00,42.88,61.8
01,2024-10-03 00:42:00,43.02,65.25
01,2024-10-03 00:43:00,42.25,59.42
01,2024-10-03 00:44:00,45.69,60.11
01,2024-10-03 00:45:00,43.49,63.57
01,2024-10-03 00:46:00,44.43,60.04
01,2024-10-03 00:47:00,43.07,59.23
01,2024-10-03 00:48:00,41.22,59.77
01,2024-10-03 00:49:00,44.38,62.16
01,2024-10-03 00:50:00,41.13,62.56
01,2024-10-03 00:51:00,43.92,53.4
01,2024-10-03 00:52:00,41.99,61.82
01,2024-10-03 00:53:00,47.05,60.27
01,2024-10-03 00:54:00,45.46,57.44
01,2024-10-03 00:55:00,44.27,64.11
01,2024-10-03 00:56:00,46.04,61.78
01,2024-10-03 00:57:00,42.9,55.9
01,2024-10-03 00:58:00,45.01,62.05
01,2024-10-03 00:59:00,44.52,63.35
01,2024-10-03 01:00:00,44.64,57.53
01,2024-10-03 01:01:00,46.18,60.5
01,2024-10-03 01:02:00,45.39,59.61
01,2024-10-03 01:03:00,44.75,59.92
01,2024-10-03 01:04:00,41.86,58.92
01,2024-10-03 01:05:00,42.93,58.56
01,2024-10-03 01:06:00,44.22,61.75
01,2024-10-03 01:07:00,44.57,60.24
01,2024-10-03 01:08:00,42.76,62.23
01,2024-10-03 01:09:00,48.1,63.14
01,2024-10-03 01:10:00,46.78,64.75
01,2024-10-03 01:11:00,45.44,57.65
01,2024-10-03 01:12:00,44.67,63.86
01,2024-10-03 01:13:00,44.28,61.33
01,2024-10-03 01:14:00,43.19,60.51
01,2024-10-03 01:15:00,44.77,60.95
01,2024-10-03 01:16:00,45.07,59.58
01,2024-10-03 01:17:00,42.85,55.19
01,2024-10-03 01:18:00,45.24,62.48
01,2024-10-03 01:19:00,44.53,61.75
01,2024-10-03 01:20:00,41.93,60.94
01,2024-10-03 01:21:00,43.53,55.61
01,2024-10-03 01:22:00,44.23,60.55
01,2024-10-03 01:23:00,47.72,61.39
01,2024-10-03 01:24:00,45.75,65.62
01,2024-10-03 01:25:00,42.94,61.21
01,2024-10-03 01:26:00,45.71,54.83
01,2024-10-03 01:27:00,42.69,61.63
01,2024-10-03 01:28:00,46.66,63.61
01,2024-10-03 01:29:00,44.36,59.11
01,2024-10-03 01:30:00,44.96,55.48
01,2024-10-03 01:31:00,47.12,65.74
01,2024-10-03 01:32:00,43.23,60.49
01,2024-10-03 01:33:00,43.1,58.52
01,2024-10-03 01:34:00,44.35,62.54
01,2024-10-03 01:35:00,46.82,57.36
01,2024-10-03 01:36:00,43.01,57.35
01,2024-10-03 01:37:00,41.08,59.04
01,2024-10-03 01:38:00,44.68,60.91
01,2024-10-03 01:39:00,46.22,58.38
01,2024-10-03 01:40:00,47.22,61.89
01,2024-10-03 01:41:00,44.76,62.3
01,2024-10-03 01:42:00,44.87,60.15
01,2024-10-03 01:43:00,47.25,59.65
01,2024-10-03 01:44:00,42.75,62.8
01,2024-10-03 01:45:00,45.01,62.06
01,2024-10-03 01:46:00,45.91,57.07
01,2024-10-03 01:47:00,46.33,63.96
01,2024-10-03 01:48:00,44.93,62.62
01,2024-10-03 01:49:00,45.78,58.71
01,2024-10-03 01:50:00,42.03,55.4
01,2024-10-03 01:51:00,44.81,61.21
01,2024-10-03 01:52:00,46.51,61.04
01,2024-10-03 01:53:00,44.39,61.16
01,2024-10-03 01:54:00,45.99,64.52
01,2024-10-03 01:55:00,46.61,60.3
01,2024-10-03 01:56:00,45.46,61.56
01,2024-10-03 01:57:00,46.27,62.1
01,2024-10-03 01:58:00,44.6,59.1
01,2024-10-03 01:59:00,45.77,62.78
01,2024-10-03 02:00:00,47.03,64.54
01,2024-10-03 02:01:00,46.39,59.23
01,2024-10-03 02:02:00,45.31,55.01
01,2024-10-03 02:03:00,46.56,58.12
01,2024-10-03 02:04:00,47.34,60.71
01,2024-10-03 02:05:00,43.23,55.8
01,2024-10-03 02:06:00,48.08,58.97
01,2024-10-03 02:07:00,45.87,60.65
01,2024-10-03 02:08:00,47.05,62.49
01,2024-10-03 02:09:00,48.25,63.53
01,2024-10-03 02:10:00,44.43,61.65
01,2024-10-03 02:11:00,45.46,60.1
01,2024-10-03 02:12:00,46.13,59.41
01,2024-10-03 02:13:00,45.43,60.47
01,2024-10-03 02:14:00,49.25,63.06
01,2024-10-03 02:15:00,45.4,62.26
01,2024-10-03 02:16:00,45.89,60.77
01,2024-10-03 02:17:00,47.07,64.66
01,2024-10-03 02:18:00,45.0,59.73
01,2024-10-03 02:19:00,46.24,64.0
01,2024-10-03 02:20:00,47.35,59.42
01,2024-10-03 02:21:00,46.42,57.43
01,2024-10-03 02:22:00,46.82,61.0
01,2024-10-03 02:23:00,46.2,55.37
01,2024-10-03 02:24:00,44.76,59.92
01,2024-10-03 02:25:00,47.56,63.24
01,2024-10-03 02:26:00,49.75,63.21
01,2024-10-03 02:27:00,47.18,64.87
01,2024-10-03 02:28:00,47.54,58.76
01,2024-10-03 02:29:00,48.28,57.68
01,2024-10-03 02:30:00,45.38,62.87
01,2024-10-03 02:31:00,49.87,58.68
01,2024-10-03 02:32:00,47.66,61.58
01,2024-10-03 02:33:00,49.85,57.87
01,2024-10-03 02:34:00,46.34,59.6
01,2024-10-03 02:35:00,50.21,59.5
01,2024-10-03 02:36:00,48.69,60.96
01,2024-10-03 02:37:00,48.4,60.67
01,2024-10-03 02:38:00,47.96,61.7
01,2024-10-03 02:39:00,47.28,61.72
01,2024-10-03 02:40:00,49.5,62.48
01,2024-10-03 02:41:00,47.95,60.06
01,2024-10-03 02:42:00,44.83,62.56
01,2024-10-03 02:43:00,46.15,64.21
01,2024-10-03 02:44:00,47.59,57.65
01,2024-10-03 02:45:00,48.37,58.17
01,2024-10-03 02:46:00,47.86,63.29
01,2024-10-03 02:47:00,49.82,63.56
01,2024-10-03 02:48:00,45.11,60.23
01,2024-10-03 02:49:00,48.29,63.03
01,2024-10-03 02:50:00,45.4,60.09
01,2024-10-03 02:51:00,49.31,61.2
01,2024-10-03 02:52:00,48.07,61.21
01,2024-10-03 02:53:00,48.88,61.65
01,2024-10-03 02:54:00,47.0,65.48
01,2024-10-03 02:55:00,50.26,68.77
01,2024-10-03 02:56:00,49.95,57.25
01,2024-10-03 02:57:00,49.3,59.67
01,2024-10-03 02:58:00,48.28,59.31
01,2024-10-03 02:59:00,49.39,65.54
01,2024-10-03 03:00:00,47.5,64.99
01,2024-10-03 03:01:00,49.89,64.12
01,2024-10-03 03:02:00,51.13,60.28
01,2024-10-03 03:03:00,50.3,62.12
01,2024-10-03 03:04:00,47.65,56.74
01,2024-10-03 03:05:00,49.33,63.71
01,2024-10-03 03:06:00,46.89,62.71
01,2024-10-03 03:07:00,49.74,60.17
01,2024-10-03 03:08:00,49.6,63.92
01,2024-10-03 03:09:00,46.16,61.0
01,2024-10-03 03:10:00,47.27,56.07
01,2024-10-03 03:11:00,48.64,65.47
01,2024-10-03 03:12:00,48.65,66.86
01,2024-10-03 03:13:00,47.34,57.58
01,2024-10-03 03:14:00,49.78,62.5
01,2024-10-03 03:15:00,49.62,66.19
01,2024-10-03 03:16:00,49.0,57.77
01,2024-10-03 03:17:00,48.2,55.39
01,2024-10-03 03:18:00,50.96,61.07
01,2024-10-03 03:19:00,51.91,62.06
01,2024-10-03 03:20:00,48.75,65.68
01,2024-10-03 03:21:00,48.6,68.69
01,2024-10-03 03:22:00,50.31,63.88
01,2024-10-03 03:23:00,49.08,56.64
01,2024-10-03 03:24:00,49.45,63.26
01,2024-10-03 03:25:00,50.82,61.5
01,2024-10-03 03:26:00,46.89,64.81
01,2024-10-03 03:27:00,51.78,56.29
01,2024-10-03 03:28:00,49.96,64.76
01,2024-10-03 03:29:00,49.28,66.75
01,2024-10-03 03:30:00,49.81,62.69
01,2024-10-03 03:31:00,49.94,65.55
01,2024-10-03 03:32:00,47.45,64.42
01,2024-10-03 03:33:00,52.33,55.61
01,2024-10-03 03:34:00,50.2,62.6
01,2024-10-03 03:35:00,50.85,63.14
01,2024-10-03 03:36:00,51.66,58.96
01,2024-10-03 03:37:00,48.75,63.12
01,2024-10-03 03:38:00,51.04,57.26
01,2024-10-03 03:39:00,49.98,62.29
01,2024-10-03 03:40:00,51.7,63.58
01,2024-10-03 03:41:00,47.28,69.59
01,2024-10-03 03:42:00,50.38,59.57
01,2024-10-03 03:43:00,49.67,64.52
01,2024-10-03 03:44:00,51.27,58.67
01,2024-10-03 03:45:00,51.38,65.8
01,2024-10-03 03:46:00,49.66,62.22
01,2024-10-03 03:47:00,49.7,64.11
01,2024-10-03 03:48:00,50.65,59.7
01,2024-10-03 03:49:00,49.52,64.05
01,2024-10-03 03:50:00,52.18,60.69
01,2024-10-03 03:51:00,50.41,62.1
01,2024-10-03 03:52:00,46.65,59.17
01,2024-10-03 03:53:00,50.5,61.46
01,2024-10-03 03:54:00,49.55,63.38
01,2024-10-03 03:55:00,48.71,62.52
01,2024-10-03 03:56:00,49.35,66.31
01,2024-10-03 03:57:00,51.42,60.89
01,2024-10-03 03:58:00,53.3,67.43
01,2024-10-03 03:59:00,51.83,61.64
01,2024-10-03 04:00:00,50.5,67.58
01,2024-10-03 04:01:00,52.14,63.71
01,2024-10-03 04:02:00,50.82,68.93
01,2024-10-03 04:03:00,50.52,63.24
01,2024-10-03 04:04:00,49.88,58.09
01,2024-10-03 04:05:00,49.03,62.09
01,2024-10-03 04:06:00,51.12,62.81
01,2024-10-03 04:07:00,52.0,67.74
01,2024-10-03 04:08:00,51.66,57.59
01,2024-10-03 04:09:00,51.24,60.19
01,2024-10-03 04:10:00,50.49,63.58
01,2024-10-03 04:11:00,52.87,63.89
01,2024-10-03 04:12:00,50.03,66.72
01,2024-10-03 04:13:00,53.22,57.1
01,2024-10-03 04:14:00,50.61,60.88
01,2024-10-03 04:15:00,51.03,65.57
01,2024-10-03 04:16:00,50.01,62.88
01,2024-10-03 04:17:00,51.51,65.22
01,2024-10-03 04:18:00,53.78,62.72
01,2024-10-03 04:19:00,53.14,66.25
01,2024-10-03 04:20:00,53.88,61.18
01,2024-10-03 04:21:00,53.25,62.44
01,2024-10-03 04:22:00,50.86,63.05
01,2024-10-03 04:23:00,52.07,61.06
01,2024-10-03 04:24:00,51.45,63.61
01,2024-10-03 04:25:00,54.66,61.98
01,2024-10-03 04:26:00,50.92,64.26
01,2024-10-03 04:27:00,54.11,64.13
01,2024-10-03 04:28:00,54.16,61.13
01,2024-10-03 04:29:00,55.62,65.04
01,2024-10-03 04:30:00,52.31,64.14
01,2024-10-03 04:31:00,54.04,61.67
01,2024-10-03 04:32:00,56.45,66.09
01,2024-10-03 04:33:00,52.15,63.83
01,2024-10-03 04:34:00,50.83,66.73
01,2024-10-03 04:35:00,50.36,67.8
01,2024-10-03 04:36:00,54.3,60.28
01,2024-10-03 04:37:00,50.46,68.65
01,2024-10-03 04:38:00,52.77,65.27
01,2024-10-03 04:39:00,54.04,64.57
01,2024-10-03 04:40:00,53.71,61.61
01,2024-10-03 04:41:00,54.12,64.71
01,2024-10-03 04:42:00,53.87,57.06
01,2024-10-03 04:43:00,55.51,60.44
01,2024-10-03 04:44:00,52.21,58.19
01,2024-10-03 04:45:00,52.68,63.38
01,2024-10-03 04:46:00,52.58,67.9
01,2024-10-03 04:47:00,55.04,64.64
01,2024-10-03 04:48:00,55.2,65.66
01,2024-10-03 04:49:00,54.57,63.21
01,2024-10-03 04:50:00,55.72,63.97
01,2024-10-03 04:51:00,52.23,58.58
01,2024-10-03 04:52:00,56.55,67.15
01,2024-10-03 04:53:00,56.39,65.55
01,2024-10-03 04:54:00,55.26,66.39
01,2024-10-03 04:55:00,56.88,65.11
01,2024-10-03 04:56:00,51.77,62.72
01,2024-10-03 04:57:00,53.52,65.67
01,2024-10-03 04:58:00,53.26,63.26
01,2024-10-03 04:59:00,55.49,63.94
01,2024-10-03 05:00:00,52.89,67.62
01,2024-10-03 05:01:00,55.65,67.27
01,2024-10-03 05:02:00,56.62,62.84
01,2024-10-03 05:03:00,55.66,65.43
01,2024-10-03 05:04:00,55.1,67.56
01,2024-10-03 05:05:00,53.24,59.94
01,2024-10-03 05:06:00,53.5,64.73
01,2024-10-03 05:07:00,56.7,64.76
01,2024-10-03 05:08:00,56.05,59.39
01,2024-10-03 05:09:00,54.87,61.59
01,2024-10-03 05:10:00,54.35,60.83
01,2024-10-03 05:11:00,51.99,64.15
01,2024-10-03 05:12:00,53.48,65.21
01,2024-10-03 05:13:00,58.0,60.34
01,2024-10-03 05:14:00,53.26,62.48
01,2024-10-03 05:15:00,55.52,64.09
01,2024-10-03 05:16:00,56.8,70.21
01,2024-10-03 05:17:00,53.46,63.03
01,2024-10-03 05:18:00,55.67,64.58
